FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2024-25,General,185,NPCIL,4932.23,,4257.52,,NPCIL | 4932.23 | 1440.83 | 2.92 | 4257.52 | 1365.52 | 3.21 | 4257.52 | 1365.52 | 3.21
2024-25,General,185,2,CGPL,93.71,93.71,107.01,2 | CGPL | 93.71 | 93.71 | 107.01 | 107.01
2024-25,General,185,3,APML,8134.074,613.82,8747.894,3 | APML | 8134.074 | 613.82 | 8747.894 | 1624.08 | 512.61 | 2136.69
2024-25,General,185,4,GMR Warora,156.0,65.43,221.43,4 | GMR Warora | 156 | 65.43 | 221.43 | 55.25 | 55.25
2024-25,General,185,5,Rattan India,74.81,74.81,,5 | Rattan India | 74.81 | 74.81
2024-25,General,185,6,Saiwardha,42.48,42.48,32.21,6 | Saiwardha | 42.48 | 42.48 | 32.21 | 32.21
2024-25,General,185,Unknown,Total,8290.074,861.78,9151.854,Total | 8290.074 | 861.78 | 9151.854 | 1624.08 | 823.69 | 2447.77
2024-25,General,186,2,CGPL,89.71,89.71,97.02,2 | CGPL | 89.71 | 89.71 | 97.02 | 97.02
2024-25,General,186,3,APML,2228.91,812.14,3041.05,3 | APML | 2228.91 | 812.14 | 3041.05 | 3343.5 | 692.52 | 4036.02
2024-25,General,186,4,GMR Warora,156.0,64.22,220.22,4 | GMR Warora | 156 | 64.22 | 220.22 | 56.4 | 51.27 | 107.67
2024-25,General,186,5,Rattan India,1157.0,421.35,1578.35,5 | Rattan India | 1157 | 421.35 | 1578.35 | 101.05 | 101.05
2024-25,General,186,6,Saiwardha,50.1,50.1,,6 | Saiwardha | 50.1 | 50.1
2024-25,General,186,Unknown,Total,3541.91,1459.58,5001.49,Total | 3541.91 | 1459.58 | 5001.49 | 8208.97 | 1497.28 | 9706.25
2024-25,General,188,JSW,3.10,,1919.67,,"JSW | 1,934.21 | 698.54 | 3.61 | 1,919.67 | 594.77 | 3.10 | 1,919.67 | 594.77 | 3.10"
2024-25,General,188,CGPL,2.85,,5111.51,,"CGPL | 5,157.89 | 1,515.68 | 2.94 | 5,111.51 | 1,455.84 | 2.85 | 5,111.51 | 1,455.84 | 2.85"
2024-25,General,188,Adani Power,4.84,,17059.49,,"Adani Power | 20,986.36 | 7,829.51 | 3.73 | 17,059.49 | 8,249.89 | 4.84 | 17,059.49 | 8,249.89 | 4.84"
2024-25,General,188,GMR Warora/ EMCO,4.07,,1483.93,,"GMR Warora/ EMCO | 1,370.06 | 616.88 | 4.50 | 1,483.93 | 603.95 | 4.07 | 1,483.93 | 603.95 | 4.07"
2024-25,General,188,Rattan India,5.60,,2597.62,,"Rattan India | 2,085.63 | 1,414.19 | 6.78 | 2,597.62 | 1,454.00 | 5.60 | 2,597.62 | 1,454.00 | 5.60"
2024-25,General,188,Saiwardha,4.93,,923.35,,Saiwardha | 923.35 | 455.03 | 4.93 | 923.35 | 455.03 | 4.93
2024-25,General,188,Total,4.40,,29095.57,,"Total | 31,534.15 | 12,074.80 | 3.83 | 29,095.57 | 12,813.48 | 4.40 | 29,095.57 | 12,813.48 | 4.40"
2024-25,General,188,JSW,"1,934.21",,855.16,,"JSW | 1,934.21 | 738.09 | 3.82 | 855.16 | 259.29 | 3.03 | 855.16 | 259.29 | 3.03"
2024-25,General,188,CGPL,"5,157.89",,785.97,,"CGPL | 5,157.89 | 1,568.26 | 3.04 | 785.97 | 249.96 | 3.18 | 785.97 | 249.96 | 3.18"
2024-25,General,188,Adani Power,"20,986.36",,20457.57,,"Adani Power | 20,986.36 | 7,965.76 | 3.80 | 20,457.57 | 15,590.03 | 7.62 | 20,457.57 | 15,590.03 | 7.62"
2024-25,General,188,GMR Warora/ EMCO,"1,370.06",,1393.46,,"GMR Warora/ EMCO | 1,370.06 | 654.24 | 4.78 | 1,393.46 | 579.77 | 4.16 | 1,393.46 | 579.77 | 4.16"
2024-25,General,188,Rattan India,"1,855.61",,8141.3,,"Rattan India | 1,855.61 | 1,355.49 | 7.30 | 8,141.30 | 3,252.98 | 4.00 | 8,141.30 | 3,252.98 | 4.00"
2024-25,General,188,Sai wardha,,,1257.05,,"Sai wardha | 1,257.05 | 614.63 | 4.89 | 1,257.05 | 614.63 | 4.89"
2024-25,General,188,Total,"31,304.13",,32890.51,,"Total | 31,304.13 | 12,281.84 | 3.92 | 32,890.51 | 20,546.66 | 6.25 | 32,890.51 | 20,546.66 | 6.25"
2024-25,General,195,KAPP,"1,136.64",,1136.64,,"KAPP | 1,136.64 | 262.71 | 2.31 | 1,136.64 | 262.71 | 2.31"
2024-25,General,195,TAPP 1&2,148.91,,148.91,,TAPP 1&2 | 148.91 | 38.72 | 2.60 | 148.91 | 38.72 | 2.60
2024-25,General,195,TAPP 3&4,"2,781.34",,2781.34,,"TAPP 3&4 | 2,781.34 | 952.30 | 3.42 | 2,781.34 | 952.30 | 3.42"
2024-25,General,195,SSP,855.76,,855.76,,SSP | 855.76 | 175.43 | 2.05 | 855.76 | 175.43 | 2.05
2024-25,General,195,Pench,142.94,,142.94,,Pench | 142.94 | 29.30 | 2.05 | 142.94 | 29.30 | 2.05
2024-25,General,195,Dodson I,51.70,,51.7,,Dodson I | 51.70 | 7.66 | 1.48 | 51.70 | 7.66 | 1.48
2024-25,General,195,Dodson II,24.95,,24.95,,Dodson II | 24.95 | 9.98 | 4.00 | 24.95 | 9.98 | 4.00
2024-25,General,195,Non Solar,"10,024.97",,10024.97,,"Non Solar | 10,024.97 | 5,400.53 | 5.39 | 10,024.97 | 5,400.53 | 5.39"
2024-25,General,195,Solar,"4,893.13",,4893.13,,"Solar | 4,893.13 | 2,022.47 | 4.13 | 4,893.13 | 2,022.47 | 4.13"
2024-25,General,195,Hydro incl. GPSS,"4,000.95",,4000.95,,"Hydro incl. GPSS | 4,000.95 | 847.12 | 2.12 | 4,000.95 | 847.12 | 2.12"
2024-25,General,195,Bhusawal - 3,185.56,,185.56,,Bhusawal - 3 | 185.56 | 220.31 | 11.87 | 185.56 | 220.31 | 11.87
2024-25,General,195,Bhusawal - 4,"2,180.34",,2180.34,,"Bhusawal - 4 | 2,180.34 | 1,141.67 | 5.24 | 2,180.34 | 1,141.67 | 5.24"
2024-25,General,195,Bhusawal - 5,"2,216.89",,2216.89,,"Bhusawal - 5 | 2,216.89 | 1,152.94 | 5.20 | 2,216.89 | 1,152.94 | 5.20"
2024-25,General,195,Khaparkheda - 1 to 4,"4,420.94",,4420.94,,"Khaparkheda - 1 to 4 | 4,420.94 | 1,654.75 | 3.74 | 4,420.94 | 1,654.75 | 3.74"
2024-25,General,195,Khaparkheda - 5,"2,840.89",,2840.89,,"Khaparkheda - 5 | 2,840.89 | 1,120.34 | 3.94 | 2,840.89 | 1,120.34 | 3.94"
2024-25,General,195,"Nashik- 3,4 & 5",641.98,,641.98,,"Nashik- 3,4 & 5 | 641.98 | 704.46 | 10.97 | 641.98 | 704.46 | 10.97"
2024-25,General,195,Chandrapur – 3 to 7,"8,245.00",,8245.0,,"Chandrapur – 3 to 7 | 8,245.00 | 2,859.25 | 3.47 | 8,245.00 | 2,859.25 | 3.47"
2024-25,General,195,Paras - 3,"1,500.80",,1500.8,,"Paras - 3 | 1,500.80 | 675.64 | 4.50 | 1,500.80 | 675.64 | 4.50"
2024-25,General,195,Paras - 4,"1,511.54",,1511.54,,"Paras - 4 | 1,511.54 | 676.01 | 4.47 | 1,511.54 | 676.01 | 4.47"
2024-25,General,195,Parli - 6,620.38,,620.38,,Parli - 6 | 620.38 | 468.54 | 7.55 | 620.38 | 468.54 | 7.55
2024-25,General,195,Parli - 7,626.52,,626.52,,Parli - 7 | 626.52 | 470.23 | 7.51 | 626.52 | 470.23 | 7.51
2024-25,General,195,Koradi - 6,394.62,,394.62,,Koradi - 6 | 394.62 | 370.55 | 9.39 | 394.62 | 370.55 | 9.39
2024-25,General,195,GTPS Uran,"1,950.77",,1950.77,,"GTPS Uran | 1,950.77 | 423.03 | 2.17 | 1,950.77 | 423.03 | 2.17"
2024-25,General,195,Parli Replacement U 8,894.37,,894.37,,Parli Replacement U 8 | 894.37 | 671.18 | 7.50 | 894.37 | 671.18 | 7.50
2024-25,General,195,Chandrapur - 8,"3,327.66",,3327.66,,"Chandrapur - 8 | 3,327.66 | 1,326.31 | 3.99 | 3,327.66 | 1,326.31 | 3.99"
2024-25,General,195,Chandrapur - 9,"3,313.77",,3313.77,,"Chandrapur - 9 | 3,313.77 | 1,328.82 | 4.01 | 3,313.77 | 1,328.82 | 4.01"
2024-25,General,195,Koradi R U-8,"2,397.88",,2397.88,,"Koradi R U-8 | 2,397.88 | 1,168.17 | 4.87 | 2,397.88 | 1,168.17 | 4.87"
2024-25,General,195,Koradi 9,"2,531.15",,2531.15,,"Koradi 9 | 2,531.15 | 1,207.08 | 4.77 | 2,531.15 | 1,207.08 | 4.77"
2024-25,General,195,Koradi10,"2,390.75",,2390.75,,"Koradi10 | 2,390.75 | 1,165.15 | 4.87 | 2,390.75 | 1,165.15 | 4.87"
2024-25,General,195,MSPGCL Dhariwal,"1,492.18",,1492.18,,"MSPGCL Dhariwal | 1,492.18 | 425.04 | 2.85 | 1,492.18 | 425.04 | 2.85"
2024-25,General,195,KSTPS,"4,833.72",,4833.72,,"KSTPS | 4,833.72 | 1,048.93 | 2.17 | 4,833.72 | 1,048.93 | 2.17"
2024-25,General,195,KSTPS III,"1,007.89",,1007.89,,"KSTPS III | 1,007.89 | 275.12 | 2.73 | 1,007.89 | 275.12 | 2.73"
2024-25,General,195,VSTP I,"3,166.77",,3166.77,,"VSTP I | 3,166.77 | 813.29 | 2.57 | 3,166.77 | 813.29 | 2.57"
2024-25,General,195,VSTP II,"2,499.63",,2499.63,,"VSTP II | 2,499.63 | 584.63 | 2.34 | 2,499.63 | 584.63 | 2.34"
2024-25,General,195,VSTP III,"2,206.05",,2206.05,,"VSTP III | 2,206.05 | 574.51 | 2.60 | 2,206.05 | 574.51 | 2.60"
2024-25,General,195,VSTP IV,"2,098.96",,2098.96,,"VSTP IV | 2,098.96 | 669.50 | 3.19 | 2,098.96 | 669.50 | 3.19"
2024-25,General,195,VSTP V,"1,233.04",,1233.04,,"VSTP V | 1,233.04 | 400.94 | 3.25 | 1,233.04 | 400.94 | 3.25"
2024-25,General,195,Kawas,343.08,,343.08,,Kawas | 343.08 | 200.48 | 5.84 | 343.08 | 200.48 | 5.84
2024-25,General,195,Gandhar,246.06,,246.06,,Gandhar | 246.06 | 213.49 | 8.68 | 246.06 | 213.49 | 8.68
2024-25,General,195,KhSTPS-II,815.91,,815.91,,KhSTPS-II | 815.91 | 270.68 | 3.32 | 815.91 | 270.68 | 3.32
2024-25,General,195,SIPAT TPS 2,"2,000.19",,2000.19,,"SIPAT TPS 2 | 2,000.19 | 547.46 | 2.74 | 2,000.19 | 547.46 | 2.74"
2024-25,General,196,SIPAT TPS 1,"4,306.60",,4306.6,,"SIPAT TPS 1 | 4,306.60 | 1,184.37 | 2.75 | 4,306.60 | 1,184.37 | 2.75"
2024-25,General,196,Mauda I,"1,349.58",,1349.58,,"Mauda I | 1,349.58 | 907.79 | 6.73 | 1,349.58 | 907.79 | 6.73"
2024-25,General,196,Mauda II,"1,602.77",,1602.77,,"Mauda II | 1,602.77 | 1,044.70 | 6.52 | 1,602.77 | 1,044.70 | 6.52"
2024-25,General,196,NTPC Solapur,"2,119.98",,2119.98,,"NTPC Solapur | 2,119.98 | 1,442.31 | 6.80 | 2,119.98 | 1,442.31 | 6.80"
2024-25,General,196,Lara,"1,006.82",,1006.82,,"Lara | 1,006.82 | 445.61 | 4.43 | 1,006.82 | 445.61 | 4.43"
2024-25,General,196,Gadarwara,253.64,,253.64,,Gadarwara | 253.64 | 139.42 | 5.50 | 253.64 | 139.42 | 5.50
2024-25,General,196,Khargone,324.72,,324.72,,Khargone | 324.72 | 203.59 | 6.27 | 324.72 | 203.59 | 6.27
2024-25,General,196,NTPC NVVN Coal,129.61,,129.61,,NTPC NVVN Coal | 129.61 | 44.68 | 3.45 | 129.61 | 44.68 | 3.45
2024-25,General,196,APML 125 MW,579.59,,579.59,,APML 125 MW | 579.59 | 294.39 | 5.08 | 579.59 | 294.39 | 5.08
2024-25,General,196,APML 1320 MW,"9,059.60",,9059.6,,"APML 1320 MW | 9,059.60 | 4,167.68 | 4.60 | 9,059.60 | 4,167.68 | 4.60"
2024-25,General,196,APML 1200 MW,"6,367.78",,6367.78,,"APML 1200 MW | 6,367.78 | 3,019.15 | 4.74 | 6,367.78 | 3,019.15 | 4.74"
2024-25,General,196,APML 440 MW,"1,052.51",,1052.51,,"APML 440 MW | 1,052.51 | 768.68 | 7.30 | 1,052.51 | 768.68 | 7.30"
2024-25,General,196,RIPL 450 MW,974.11,,974.11,,RIPL 450 MW | 974.11 | 545.25 | 5.60 | 974.11 | 545.25 | 5.60
2024-25,General,196,RIPL 750 MW,"1,623.51",,1623.51,,"RIPL 750 MW | 1,623.51 | 908.75 | 5.60 | 1,623.51 | 908.75 | 5.60"
2024-25,General,196,Sai Wardha,923.35,,923.35,,Sai Wardha | 923.35 | 455.03 | 4.93 | 923.35 | 455.03 | 4.93
2024-25,General,196,Short Term,"4,084.93",,4084.93,,"Short Term | 4,084.93 | 1,176.16 | 2.88 | 4,084.93 | 1,176.16 | 2.88"
2024-25,General,196,Inter State,14.29,,14.29,,Inter State | 14.29 | 9.75 | 6.82 | 14.29 | 9.75 | 6.82
2024-25,General,196,Reactive Charges,,34.22,34.22,,Reactive Charges | 34.22 | 34.22
2024-25,General,196,PGCIL Charges,,3503.8,3503.8,,"PGCIL Charges | 3,503.80 | 3,503.80"
2024-25,General,196,Total,"1,32,485.10",,132485.1,,"Total | 1,32,485.10 | 56,289.25 | 4.25 | 1,32,485.10 | 56,289.25 | 4.25"
2024-25,General,196,KAPP,2.27,1080.01,245.55,2.27,"KAPP | 1,080.01 | 245.55 | 2.27 | 1,080.01 | 245.55 | 2.27"
2024-25,General,196,TAPP 1&2,0.10,,0.1,,TAPP 1&2 | (10.05) | (0.11) | 0.10 | (10.05) | (0.11) | 0.10
2024-25,General,196,TAPP 3&4,3.51,3187.55,1120.08,3.51,"TAPP 3&4 | 3,187.55 | 1,120.08 | 3.51 | 3,187.55 | 1,120.08 | 3.51"
2024-25,General,196,SSP,2.05,460.61,94.42,2.05,SSP | 460.61 | 94.42 | 2.05 | 460.61 | 94.42 | 2.05
2024-25,General,196,Pench,2.05,98.51,20.19,2.05,Pench | 98.51 | 20.19 | 2.05 | 98.51 | 20.19 | 2.05
2024-25,General,196,Dodson I,1.57,5.43,0.85,1.57,Dodson I | 5.43 | 0.85 | 1.57 | 5.43 | 0.85 | 1.57
2024-25,General,196,Dodson II,4.13,27.0,11.16,4.13,Dodson II | 27.00 | 11.16 | 4.13 | 27.00 | 11.16 | 4.13
2024-25,General,196,Non Solar,5.24,11471.16,6011.66,5.24,"Non Solar | 11,471.16 | 6,011.66 | 5.24 | 11,471.16 | 6,011.66 | 5.24"
2024-25,General,196,Solar,3.99,5484.53,2188.54,3.99,"Solar | 5,484.53 | 2,188.54 | 3.99 | 5,484.53 | 2,188.54 | 3.99"
2024-25,General,197,Hydro incl.GPSS,,4318.88,818.83,1.9,"Hydro incl.GPSS | 4,318.88 | 818.83 | 1.90 | 4,318.88 | 818.83 | 1.90"
2024-25,General,197,Bhusawal - 3,,456.87,290.24,6.35,Bhusawal - 3 | 456.87 | 290.24 | 6.35 | 456.87 | 290.24 | 6.35
2024-25,General,197,Bhusawal - 4,,2628.78,1271.85,4.84,"Bhusawal - 4 | 2,628.78 | 1,271.85 | 4.84 | 2,628.78 | 1,271.85 | 4.84"
2024-25,General,197,Bhusawal - 5,,2628.78,1271.85,4.84,"Bhusawal - 5 | 2,628.78 | 1,271.85 | 4.84 | 2,628.78 | 1,271.85 | 4.84"
2024-25,General,197,Khaparkheda - 1 to 4,,3247.14,1394.65,4.3,"Khaparkheda - 1 to 4 | 3,247.14 | 1,394.65 | 4.30 | 3,247.14 | 1,394.65 | 4.30"
2024-25,General,197,Khaparkheda - 5,,3236.13,1414.43,4.37,"Khaparkheda - 5 | 3,236.13 | 1,414.43 | 4.37 | 3,236.13 | 1,414.43 | 4.37"
2024-25,General,197,"Nashik- 3,4 & 5",,1776.41,1158.13,6.52,"Nashik- 3,4 & 5 | 1,776.41 | 1,158.13 | 6.52 | 1,776.41 | 1,158.13 | 6.52"
2024-25,General,197,Chandrapur - 3 to 7,,7700.68,2909.77,3.78,"Chandrapur - 3 to 7 | 7,700.68 | 2,909.77 | 3.78 | 7,700.68 | 2,909.77 | 3.78"
2024-25,General,197,Paras - 3,,1170.07,625.85,5.35,"Paras - 3 | 1,170.07 | 625.85 | 5.35 | 1,170.07 | 625.85 | 5.35"
2024-25,General,197,Paras - 4,,1170.07,624.68,5.34,"Paras - 4 | 1,170.07 | 624.68 | 5.34 | 1,170.07 | 624.68 | 5.34"
2024-25,General,197,Parli - 6,,785.86,525.84,6.69,Parli - 6 | 785.86 | 525.84 | 6.69 | 785.86 | 525.84 | 6.69
2024-25,General,197,Parli - 7,,785.86,525.84,6.69,Parli - 7 | 785.86 | 525.84 | 6.69 | 785.86 | 525.84 | 6.69
2024-25,General,197,Koradi - 6,,672.81,369.6,5.49,Koradi - 6 | 672.81 | 369.60 | 5.49 | 672.81 | 369.60 | 5.49
2024-25,General,197,Koradi - 7,,112.9,109.36,9.69,Koradi - 7 | 112.90 | 109.36 | 9.69 | 112.90 | 109.36 | 9.69
2024-25,General,197,GTPS Uran,,2007.93,476.95,2.38,"GTPS Uran | 2,007.93 | 476.95 | 2.38 | 2,007.93 | 476.95 | 2.38"
2024-25,General,197,Parli Replacement U 8,,981.84,697.27,7.1,Parli Replacement U 8 | 981.84 | 697.27 | 7.10 | 981.84 | 697.27 | 7.10
2024-25,General,197,Chandrapur - 8,,2987.24,1262.17,4.23,"Chandrapur - 8 | 2,987.24 | 1,262.17 | 4.23 | 2,987.24 | 1,262.17 | 4.23"
2024-25,General,197,Chandrapur - 9,,2987.24,1262.17,4.23,"Chandrapur - 9 | 2,987.24 | 1,262.17 | 4.23 | 2,987.24 | 1,262.17 | 4.23"
2024-25,General,197,Koradi R U-8,,3340.29,1371.34,4.11,"Koradi R U-8 | 3,340.29 | 1,371.34 | 4.11 | 3,340.29 | 1,371.34 | 4.11"
2024-25,General,197,Koradi 9,,3340.29,1371.34,4.11,"Koradi 9 | 3,340.29 | 1,371.34 | 4.11 | 3,340.29 | 1,371.34 | 4.11"
2024-25,General,197,Koradi10,,3340.29,1371.34,4.11,"Koradi10 | 3,340.29 | 1,371.34 | 4.11 | 3,340.29 | 1,371.34 | 4.11"
2024-25,General,197,MSPGCL Dhariwal,,1328.68,374.64,2.82,"MSPGCL Dhariwal | 1,328.68 | 374.64 | 2.82 | 1,328.68 | 374.64 | 2.82"
2024-25,General,197,KSTPS,,4914.9,1078.87,2.2,"KSTPS | 4,914.90 | 1,078.87 | 2.20 | 4,914.90 | 1,078.87 | 2.20"
2024-25,General,197,KSTPS III,,1003.95,299.7,2.99,"KSTPS III | 1,003.95 | 299.70 | 2.99 | 1,003.95 | 299.70 | 2.99"
2024-25,General,197,VSTP I,,3181.55,903.49,2.84,"VSTP I | 3,181.55 | 903.49 | 2.84 | 3,181.55 | 903.49 | 2.84"
2024-25,General,197,VSTP II,,2389.27,560.96,2.35,"VSTP II | 2,389.27 | 560.96 | 2.35 | 2,389.27 | 560.96 | 2.35"
2024-25,General,197,VSTP III,,2046.94,538.01,2.63,"VSTP III | 2,046.94 | 538.01 | 2.63 | 2,046.94 | 538.01 | 2.63"
2024-25,General,197,VSTP IV,,2263.67,704.95,3.11,"VSTP IV | 2,263.67 | 704.95 | 3.11 | 2,263.67 | 704.95 | 3.11"
2024-25,General,197,VSTP V,,1187.36,391.45,3.3,"VSTP V | 1,187.36 | 391.45 | 3.30 | 1,187.36 | 391.45 | 3.30"
2024-25,General,197,Kawas,,22.17,148.0,66.76,Kawas | 22.17 | 148.00 | 66.76 | 22.17 | 148.00 | 66.76
2024-25,General,197,Gandhar,,57.85,178.8,30.91,Gandhar | 57.85 | 178.80 | 30.91 | 57.85 | 178.80 | 30.91
2024-25,General,197,KhSTPS-II,,1021.48,363.36,3.56,"KhSTPS-II | 1,021.48 | 363.36 | 3.56 | 1,021.48 | 363.36 | 3.56"
2024-25,General,197,SIPAT TPS 2,,2235.38,617.62,2.76,"SIPAT TPS 2 | 2,235.38 | 617.62 | 2.76 | 2,235.38 | 617.62 | 2.76"
2024-25,General,197,SIPAT TPS 1,,3653.12,1058.67,2.9,"SIPAT TPS 1 | 3,653.12 | 1,058.67 | 2.90 | 3,653.12 | 1,058.67 | 2.90"
2024-25,General,197,Mauda I,,2363.25,1338.61,5.66,"Mauda I | 2,363.25 | 1,338.61 | 5.66 | 2,363.25 | 1,338.61 | 5.66"
2024-25,General,197,Mauda II,,2368.06,1409.87,5.95,"Mauda II | 2,368.06 | 1,409.87 | 5.95 | 2,368.06 | 1,409.87 | 5.95"
2024-25,General,197,NTPC Solapur,,2901.35,1886.24,6.5,"NTPC Solapur | 2,901.35 | 1,886.24 | 6.50 | 2,901.35 | 1,886.24 | 6.50"
2024-25,General,197,Lara,,2037.69,777.93,3.82,"Lara | 2,037.69 | 777.93 | 3.82 | 2,037.69 | 777.93 | 3.82"
2024-25,General,197,Gadarwara,,519.54,321.28,6.18,Gadarwara | 519.54 | 321.28 | 6.18 | 519.54 | 321.28 | 6.18
2024-25,General,198,Khargone,,455.65,258.38,5.67,Khargone | 455.65 | 258.38 | 5.67 | 455.65 | 258.38 | 5.67
2024-25,General,198,KhSTPS-I,,0.72,0.72,,KhSTPS-I | 0.72 | 0.72
2024-25,General,198,Farakka STPS,,0.28,0.28,,Farakka STPS | 0.28 | 0.28
2024-25,General,198,NTPC NVVN Coal,,141.15,52.6,3.73,NTPC NVVN Coal | 141.15 | 52.60 | 3.73 | 141.15 | 52.60 | 3.73
2024-25,General,198,JSW,,855.16,259.29,3.03,JSW | 855.16 | 259.29 | 3.03 | 855.16 | 259.29 | 3.03
2024-25,General,198,CGPL,,785.97,249.96,3.18,CGPL | 785.97 | 249.96 | 3.18 | 785.97 | 249.96 | 3.18
2024-25,General,198,APML 125 MW,,693.77,695.8,10.03,APML 125 MW | 693.77 | 695.80 | 10.03 | 693.77 | 695.80 | 10.03
2024-25,General,198,APML 1320 MW,,9714.45,7665.13,7.89,"APML 1320 MW | 9,714.45 | 7,665.13 | 7.89 | 9,714.45 | 7,665.13 | 7.89"
2024-25,General,198,APML 1200 MW,,8255.22,5838.63,7.07,"APML 1200 MW | 8,255.22 | 5,838.63 | 7.07 | 8,255.22 | 5,838.63 | 7.07"
2024-25,General,198,APML 440 MW,,1794.13,1390.47,7.75,"APML 440 MW | 1,794.13 | 1,390.47 | 7.75 | 1,794.13 | 1,390.47 | 7.75"
2024-25,General,198,GMR Warora/ EMCO,,1393.46,579.77,4.16,"GMR Warora/ EMCO | 1,393.46 | 579.77 | 4.16 | 1,393.46 | 579.77 | 4.16"
2024-25,General,198,RIPL 450 MW,,3052.99,1219.87,4.0,"RIPL 450 MW | 3,052.99 | 1,219.87 | 4.00 | 3,052.99 | 1,219.87 | 4.00"
2024-25,General,198,RIPL 750 MW,,5088.31,2033.11,4.0,"RIPL 750 MW | 5,088.31 | 2,033.11 | 4.00 | 5,088.31 | 2,033.11 | 4.00"
2024-25,General,198,Sai Wardha,,1257.05,614.63,4.89,"Sai Wardha | 1,257.05 | 614.63 | 4.89 | 1,257.05 | 614.63 | 4.89"
2024-25,General,198,G-DAM,,38.94,25.72,6.61,G-DAM | 38.94 | 25.72 | 6.61 | 38.94 | 25.72 | 6.61
2024-25,General,198,Short Term,,4020.1,1785.58,4.44,"Short Term | 4,020.10 | 1,785.58 | 4.44 | 4,020.10 | 1,785.58 | 4.44"
2024-25,General,198,FBSM/DSM,,8.38,8.38,,FBSM/DSM | (281.98) | (236.34) | 8.38 | (281.98) | (236.34) | 8.38
2024-25,General,198,Inter-State purchase,,11.6,8.64,7.45,Inter-State purchase | 11.60 | 8.64 | 7.45 | 11.60 | 8.64 | 7.45
2024-25,General,198,PGCIL Charges,,3294.1,3294.1,,PGCIL Charges | 3294.10 | 3294.10
2024-25,General,198,Total,,144253.32,69478.78,4.82,"Total | 1,44,253.32 | 69,478.78 | 4.82 | 1,44,253.32 | 69,478.78 | 4.82"
2024-25,General,198,InSTS Charges,"5,671.59",5687.41,15.82,5782.39,"InSTS Charges | 5,671.59 | 5,687.41 | 15.82 | 5,782.39 | 5,950.98 | 168.59"
2024-25,General,198,MSLDC Charges,28.33,28.33,0.0,26.86,MSLDC Charges | 28.33 | 28.33 | 0.00 | 26.86 | 26.86 | -0.00
2024-25,General,198,Total,"5,699.92",5715.74,15.82,5809.25,"Total | 5,699.92 | 5,715.74 | 15.82 | 5,809.25 | 5,977.83 | 168.59"
2024-25,General,230,Actual Working Capital Interest,,2197.01,2146.49,,"Actual Working Capital Interest | 2,197.01 | 2,146.49"
2024-25,General,230,Interest on Security Deposit,486.53,254.43,510.85,324.34,Interest on Security Deposit | 486.53 | 254.43 | 510.85 | 324.34
2024-25,General,239,Bad debts provision for wires business,73.26,107.15,73.26,124.82,Bad debts provision for wires business | 73.26 | 107.15 | 73.26 | 124.82
2024-25,General,239,Bad debt provision for retail supply business,659.37,964.35,659.37,1123.36,"Bad debt provision for retail supply business | 659.37 | 964.35 | 659.37 | 1,123.36"
2024-25,General,239,Bad Debt Provision,732.63,1071.5,732.63,1248.18,"Bad Debt Provision | 732.63 | 1,071.50 | 732.63 | 1,248.18"
2024-25,General,247,ASC Refund,,12.27,12.27,,ASC Refund | 12.27 | 12.27
2024-25,LT_Residential,248,Revenue from Sale of Power,"80,918.00",73309.04,84400.0,85903.28,"Revenue from Sale of Power | 80,918.00 | 73,309.04 | 84,400.00 | 85,903.28"
2024-25,LT_Residential,248,Unknown,LT-I BPL & Domestic,16545.46,20512.34,,"LT-I BPL & Domestic | 16,545.46 | 20,512.34"
2024-25,LT_Residential,248,Unknown,LT II Commercial,4756.4,6957.5,,"LT II Commercial | 4,756.40 | 6,957.50"
2024-25,LT_Residential,248,Unknown,LT III PWW,401.09,462.79,,LT III PWW | 401.09 | 462.79
2024-25,LT_Residential,248,Unknown,LT IV Agriculture,12384.96,11580.36,,"LT IV Agriculture | 12,384.96 | 11,580.36"
2024-25,LT_Residential,248,Unknown,LT V Industrial,5510.48,7647.18,,"LT V Industrial | 5,510.48 | 7,647.18"
2024-25,LT_Residential,248,Unknown,LT VI Street Lighting,1220.15,814.92,,"LT VI Street Lighting | 1,220.15 | 814.92"
2024-25,LT_Residential,248,LT X Public Service,,400.92,591.57,,LT X Public Service | 400.92 | 591.57
2024-25,LT_Residential,248,LT X Public Service,LT XI Charging Station,0.24,0.79,,LT XI Charging Station | 0.24 | 0.79
2024-25,LT_Residential,248,LT X Public Service,HT II Commercial,1802.41,1998.76,,"HT II Commercial | 1,802.41 | 1,998.76"
2024-25,LT_Residential,248,LT X Public Service,HT I Industrial,24102.74,28464.2,,"HT I Industrial | 24,102.74 | 28,464.20"
2024-25,LT_Residential,248,LT X Public Service,HT III Railway Traction,73.73,81.42,,HT III Railway Traction | 73.73 | 81.42
2024-25,LT_Residential,248,LT X Public Service,HT IV PWW,1287.35,1376.66,,"HT IV PWW | 1,287.35 | 1,376.66"
2024-25,LT_Residential,248,LT X Public Service,HT V Agriculture,565.54,584.15,,HT V Agriculture | 565.54 | 584.15
2024-25,LT_Residential,248,LT X Public Service,HT VI Group Housing,234.31,173.48,,HT VI Group Housing | 234.31 | 173.48
