FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2023-24,LT_Residential,538,LT V (B): LT - Industry – General,,10.73,10.61,,LT V (B): LT - Industry – General | 10.73 | 10.61 | 100% | 100% | 0% | -1%
2023-24,LT_Residential,538,LT VI: LT - Street Light,,10.73,10.61,,LT VI: LT - Street Light | 10.73 | 10.61 | 100% | 100% | 0% | -1%
2023-24,LT_Residential,538,LT X- Public Services Govt.,,11.93,12.01,,LT X- Public Services Govt. | 11.93 | 12.01 | 111% | 113% | 2% | 1%
2023-24,LT_Residential,538,LT X- Public Services Others,,11.31,11.15,,LT X- Public Services Others | 11.31 | 11.15 | 105% | 105% | 0% | -1%
2023-24,LT_Residential,538,LT Total,,8.34,8.3,,LT Total | 8.34 | 8.30 | 78% | 78% | 0% | -1%
2023-24,LT_Residential,538,LT IV: LT - Agriculture Metered,3.88,3.87,3.88,,LT IV: LT - Agriculture Metered | 3.88 | 3.87 | 3.88 | 100% | 100% | 0% | 0%
2023-24,LT_Residential,565,ToD Slabs,00:00 hrs to 06:00 hrs,6.0,0.0,,00:00 hrs to 06:00 hrs | 6 | -10% | 0
2023-24,LT_Residential,565,ToD Slabs,06:00 hrs to 09:00 hrs,3.0,0.0,,06:00 hrs to 09:00 hrs | 3 | 0% | 0
2023-24,LT_Residential,565,Solar Hours,09:00 hrs to 17:00 hrs,,8.0,,Solar Hours | 09:00 hrs to 17:00 hrs | 8 | -20%^ (Apr to Sep) -30%^ (Oct to Mar) | Rs. -0.80 (FY 2026) to Rs. -1.00 (FY 2030)
2023-24,LT_Residential,565,Peak Hours,17:00 hrs to 24:00 hrs,7.0,0.0,,Peak Hours | 17:00 hrs to 24:00 hrs | 7 | +20%# | 0
2023-24,LT_Commercial,577,C,Balancing Cost (B/A)*10 (Rs/unit),1.2,1.05,1.07,C | Balancing Cost (B/A)*10 (Rs/unit) | 1.20 | 1.05 | 1.07 | 1.16 | 1.31
2023-24,LT_Commercial,577,D,TOD Charge Morning Peak (D),1.14,1.12,1.18,D | TOD Charge Morning Peak (D) | 1.14 | 1.12 | 1.18 | 1.20 | 1.18
2023-24,LT_Commercial,577,E,TOD Charge Evening Peak (E),1.17,1.3,1.38,E | TOD Charge Evening Peak (E) | 1.17 | 1.30 | 1.38 | 1.33 | 1.26
2023-24,LT_Commercial,577,F,Cost of Banking (E-D) (Rs/unit),0.02,0.18,0.2,F | Cost of Banking (E-D) (Rs/unit) | 0.02 | 0.18 | 0.20 | 0.13 | 0.07
2023-24,LT_Commercial,577,G,Wheeling Charges (HT) (Rs/unit),0.76,0.83,0.86,G | Wheeling Charges (HT) (Rs/unit) | 0.76 | 0.83 | 0.86 | 0.88 | 0.87
2023-24,LT_Commercial,577,H,Wheeling Charges (LT) (Rs/unit),1.46,1.6,1.67,H | Wheeling Charges (LT) (Rs/unit) | 1.46 | 1.60 | 1.67 | 1.71 | 1.71
2023-24,LT_Commercial,577,I,Rooftop RE Benefit (Rs/unit),0.1,0.1,0.1,I | Rooftop RE Benefit (Rs/unit) | 0.1 | 0.1 | 0.1 | 0.1 | 0.1
2023-24,LT_Commercial,577,J,Variable Cost (Rs Crore),67150.66,77309.04,83200.26,"J | Variable Cost (Rs Crore) | 67,150.66 | 77,309.04 | 83,200.26 | 86,569.73 | 87,714.76"
2023-24,LT_Commercial,577,K,Marginal Variable Cost (C*10/A)(Rs/kWh),3.61,3.54,3.63,K | Marginal Variable Cost (C*10/A)(Rs/kWh) | 3.61 | 3.54 | 3.63 | 3.64 | 3.60
2023-24,LT_Commercial,577,N,Avoided Dist. Loss (HT) K/(1-L)-K,0.44,0.43,0.44,N | Avoided Dist. Loss (HT) K/(1-L)-K | 0.44 | 0.43 | 0.44 | 0.44 | 0.43
2023-24,LT_Commercial,577,O,Avoided Dist. Loss (LT) K/(1- LM)-K,0.65,0.64,0.65,O | Avoided Dist. Loss (LT) K/(1- LM)-K | 0.65 | 0.64 | 0.65 | 0.65 | 0.64
2023-24,LT_Commercial,577,P,GSC(HT) (Rs/unit) =C+F+G- I-N,1.44,1.53,1.59,P | GSC(HT) (Rs/unit) =C+F+G- I-N | 1.44 | 1.53 | 1.59 | 1.63 | 1.72
2023-24,LT_Commercial,577,Q,GSC(LT) (Rs/unit) =C+F+H- I-O,1.93,2.09,2.19,Q | GSC(LT) (Rs/unit) =C+F+H- I-O | 1.93 | 2.09 | 2.19 | 2.25 | 2.35
2023-24,General,579,Level,1.16,3302.0,383.03,,"LT | 1.16 | 3,302 | 383.03"
2023-24,General,579,Level,0.72,1754.0,126.29,,"HT | 0.72 | 1,754 | 126.29"
2023-24,General,579,Total,,5056.0,509.32,,"Total | 5,056 | 509.32"
2023-24,General,591,Sales due to incremental consumption (MkVAh),822.20,863.31,906.48,951.8,Sales due to incremental consumption (MkVAh) | 822.20 | 863.31 | 906.48 | 951.80 | 999.39
2023-24,General,591,Average Billing Rate of LT Consumers (Rs/kVAh),8.82,9.02,8.95,8.13,Average Billing Rate of LT Consumers (Rs/kVAh) | 8.82 | 9.02 | 8.95 | 8.13 | 8.06
2023-24,General,591,Rebate Given for Incremental Consumption (Rs/kVAh),0.75,0.75,0.75,0.75,Rebate Given for Incremental Consumption (Rs/kVAh) | 0.75 | 0.75 | 0.75 | 0.75 | 0.75
2023-24,General,591,Net ABR for LT Consumers (Rs/kVAh),8.07,8.27,8.2,7.38,Net ABR for LT Consumers (Rs/kVAh) | 8.07 | 8.27 | 8.20 | 7.38 | 7.31
2023-24,General,591,Total revenue from incremental sales (Rs Crore),663.64,714.24,743.58,702.73,Total revenue from incremental sales (Rs Crore) | 663.64 | 714.24 | 743.58 | 702.73 | 730.30
2023-24,General,591,Purchase quantum for incremental sales (Mus),951.12,998.68,1048.61,1101.04,Purchase quantum for incremental sales (Mus) | 951.12 | 998.68 | 1048.61 | 1101.04 | 1156.09
2023-24,General,591,Marginal Variable Cost of Power Purchase (Rs/kWh),3.60,3.55,3.63,3.64,Marginal Variable Cost of Power Purchase (Rs/kWh) | 3.60 | 3.55 | 3.63 | 3.64 | 3.60
2023-24,General,591,Total Cost for incremental sales (Rs Crore),342.71,354.18,380.57,400.54,Total Cost for incremental sales (Rs Crore) | 342.71 | 354.18 | 380.57 | 400.54 | 416.53
2023-24,General,591,Net Benefit (Rs Crore),320.93,360.06,363.01,302.19,Net Benefit (Rs Crore) | 320.93 | 360.06 | 363.01 | 302.19 | 313.77
2023-24,General,591,Sales due to incremental consumption (MU),3757.54,3945.42,4142.69,4349.82,Sales due to incremental consumption (MU) | 3757.54 | 3945.42 | 4142.69 | 4349.82 | 4567.31
2023-24,LT_Commercial,620,A,"Mumbai, Thane, Navi Mumbai, Mumbai Municipal Area",,0.0,,"A | Mumbai, Thane, Navi Mumbai, Mumbai Municipal Area | 0"
2023-24,LT_Commercial,620,B,"Nashik, Pune, CH. Sambhaji Nagar, Nagpur Municipal Corporation",,0.25,,"B | Nashik, Pune, CH. Sambhaji Nagar, Nagpur Municipal Corporation | 0.25"
2023-24,LT_Residential,628,LT I(A): LT - Residential-BPL,Rs/conn/mth,34.0,1.48,0.0,LT I(A): LT - Residential-BPL | Rs/conn/mth | 34 | 1.48 | 0
2023-24,LT_Residential,628,1-100 units,Rs/conn/mth,130.0,4.43,1.24,1-100 units | Rs/conn/mth | 130 | 4.43 | 1.24
2023-24,LT_Residential,628,101-300 units,Rs/conn/mth,130.0,9.64,1.24,101-300 units | Rs/conn/mth | 130 | 9.64 | 1.24
2023-24,LT_Residential,628,301-500 units,Rs/conn/mth,130.0,12.83,1.24,301-500 units | Rs/conn/mth | 130 | 12.83 | 1.24
2023-24,LT_Residential,628,Above 500 units,Rs/conn/mth,130.0,14.33,1.24,Above 500 units | Rs/conn/mth | 130 | 14.33 | 1.24
2023-24,LT_Residential,628,Three Phase Charges,Rs/conn/mth,,430.0,,Three Phase Charges | Rs/conn/mth | 430
2023-24,LT_Residential,628,(A) 0 – 20 kW,Rs/conn/mth,520.0,6.6,1.24,(A) 0 – 20 kW | Rs/conn/mth | 520 | 6.60 | 1.24
2023-24,LT_Residential,628,(B): >20 kW and ≤ 50 kW,Rs/kVA/mth,520.0,10.33,1.17,(B): >20 kW and ≤ 50 kW | Rs/kVA/mth | 520 | 10.33 | 1.17
2023-24,LT_Residential,628,(C): >50 kW,Rs/kVA/mth,520.0,12.47,1.17,(C): >50 kW | Rs/kVA/mth | 520 | 12.47 | 1.17
2023-24,LT_Residential,628,(A): 0-20 kW,Rs/kVA/mth,130.0,4.71,1.24,(A): 0-20 kW | Rs/kVA/mth | 130 | 4.71 | 1.24
2023-24,LT_Residential,628,(B): >20 kW and ≤ 40 kW,Rs/kVA/mth,160.0,6.5,1.17,(B): >20 kW and ≤ 40 kW | Rs/kVA/mth | 160 | 6.50 | 1.17
2023-24,LT_Residential,628,(C): >40 kW,Rs/kVA/mth,195.0,8.37,1.17,(C): >40 kW | Rs/kVA/mth | 195 | 8.37 | 1.17
2023-24,LT_Residential,628,(a) 0-5 HP,Rs/HP/mth,675.0,155.0,,(a) 0-5 HP | Rs/HP/mth | 675 | 155
2023-24,LT_Residential,628,(b) Above 5 HP - 7.5 HP,Rs/HP/mth,719.0,155.0,,(b) Above 5 HP - 7.5 HP | Rs/HP/mth | 719 | 155
2023-24,LT_Residential,628,(c) Above 7.5 HP,Rs/HP/mth,796.0,155.0,,(c) Above 7.5 HP | Rs/HP/mth | 796 | 155
2023-24,LT_Residential,628,(a) 0-5 HP,Rs/HP/mth,545.0,155.0,,(a) 0-5 HP | Rs/HP/mth | 545 | 155
2023-24,LT_Residential,628,(b) Above 5 HP - 7.5 HP,Rs/HP/mth,586.0,155.0,,(b) Above 5 HP - 7.5 HP | Rs/HP/mth | 586 | 155
2023-24,LT_Residential,628,(c) Above 7.5 HP,Rs/HP/mth,663.0,155.0,,(c) Above 7.5 HP | Rs/HP/mth | 663 | 155
2023-24,LT_Residential,628,LT IV(B): LT - Agriculture Metered Tariff - Pumpsets,Rs/HP/mth,75.0,4.28,1.24,LT IV(B): LT - Agriculture Metered Tariff - Pumpsets | Rs/HP/mth | 75 | 4.28 | 1.24
2023-24,LT_Residential,628,LT IV(C): LT - Agriculture Metered – Others,Rs/HP/mth,170.0,5.43,1.24,LT IV(C): LT - Agriculture Metered – Others | Rs/HP/mth | 170 | 5.43 | 1.24
2023-24,LT_Residential,628,(i): 0-20 kW,Rs/conn/mth,590.0,5.96,1.24,(i): 0-20 kW | Rs/conn/mth | 590 | 5.96 | 1.24
2023-24,LT_Residential,628,(ii): Above 20 kW,Rs/kVA/mth,390.0,6.69,1.17,(ii): Above 20 kW | Rs/kVA/mth | 390 | 6.69 | 1.17
2023-24,LT_Residential,628,(A): Grampanchayat; A B & C Class Municipal Council,Rs/kW/mth,145.0,7.0,1.24,(A): Grampanchayat; A B & C Class Municipal Council | Rs/kW/mth | 145 | 7.00 | 1.24
2023-24,LT_Residential,628,(B): Municipal corporation Area,Rs/kW/mth,145.0,8.4,1.24,(B): Municipal corporation Area | Rs/kW/mth | 145 | 8.40 | 1.24
2023-24,LT_Residential,628,(i): ≤ 20 kW,Rs/conn/mth,450.0,4.93,1.24,(i): ≤ 20 kW | Rs/conn/mth | 450 | 4.93 | 1.24
2023-24,LT_Residential,629,(ii): >20 - ≤ 50 kW,Rs/kVA/mth,450.0,7.93,1.17,(ii): >20 - ≤ 50 kW | Rs/kVA/mth | 450 | 7.93 | 1.17
2023-24,LT_Residential,629,iii): >50 kW,Rs/kVA/mth,450.0,8.25,1.17,iii): >50 kW | Rs/kVA/mth | 450 | 8.25 | 1.17
2023-24,LT_Residential,629,LT VIII – Electric Vehicle Charging Station,Rs/kVA/mth,6.85,1.17,1.17,LT VIII – Electric Vehicle Charging Station | Rs/kVA/mth | 6.85 | 1.17
2023-24,LT_Residential,629,HT I (A) HT – Industry#,,555.0,7.48,,HT I (A) HT – Industry# | Rs/kVA/mth | 555 | 7.48
2023-24,LT_Residential,629,HT I (B): HT - Industry (Seasonal),,555.0,7.78,,HT I (B): HT - Industry (Seasonal) | Rs/kVA/mth | 555 | 7.78
2023-24,LT_Residential,629,HT II: HT – Commercial,,555.0,9.26,,HT II: HT – Commercial | Rs/kVA/mth | 555 | 9.26
2023-24,LT_Residential,629,HT III : HT - Railways/Metro/Monorail Traction,,555.0,7.16,,HT III : HT - Railways/Metro/Monorail Traction | Rs/kVA/mth | 555 | 7.16
2023-24,LT_Residential,629,HT IV: HT - Public Water Works,,555.0,7.98,,HT IV: HT - Public Water Works | Rs/kVA/mth | 555 | 7.98
2023-24,LT_Residential,629,HT V(A): HT - Agriculture Pumpsets,,100.0,7.4,,HT V(A): HT - Agriculture Pumpsets | Rs/kVA/mth | 100 | 7.40
2023-24,LT_Residential,629,HT V(B): HT - Agriculture - Others,,100.0,7.6,,HT V(B): HT - Agriculture - Others | Rs/kVA/mth | 100 | 7.60
2023-24,LT_Residential,629,HT VI: HT - Group Housing Societies (Residential),,440.0,7.06,,HT VI: HT - Group Housing Societies (Residential) | Rs/kVA/mth | 440 | 7.06
2023-24,LT_Residential,629,HT VIII: HT - Public Services,,555.0,8.8,,HT VIII: HT - Public Services | Rs/kVA/mth | 555 | 8.80
2023-24,LT_Residential,629,HT IX: HT – Electric Vehicle Charging Station,,,8.03,,HT IX: HT – Electric Vehicle Charging Station | Rs/kVA/mth | 8.03
2023-24,LT_Residential,629,HT I (A) HT - Industry Sub-total#,,555.0,7.48,0.62,HT I (A) HT - Industry Sub-total# | Rs/kVA/mth | 555 | 7.48 | 0.62
2023-24,LT_Residential,630,HT IX: HT – Electric Vehicle Charging Station,,7.84,0.61,,HT IX: HT – Electric Vehicle Charging Station | Rs/kVA/mth | 7.84 | 0.61
2023-24,LT_Residential,630,LT I(A): LT - Residential-BPL,,35.0,1.44,,LT I(A): LT - Residential-BPL | Rs/conn/mth | 35 | 1.44
2023-24,LT_Residential,630,1-100 units,,130.0,4.32,1.2,1-100 units | Rs/conn/mth | 130 | 4.32 | 1.20
2023-24,LT_Residential,630,101-300 units,,130.0,9.4,1.2,101-300 units | Rs/conn/mth | 130 | 9.40 | 1.20
2023-24,LT_Residential,630,301-500 units,,130.0,12.51,1.2,301-500 units | Rs/conn/mth | 130 | 12.51 | 1.20
2023-24,LT_Residential,630,Above 500 units,,130.0,13.97,1.2,Above 500 units | Rs/conn/mth | 130 | 13.97 | 1.20
2023-24,LT_Residential,630,Three Phase Charges,,,435.0,,Three Phase Charges | Rs/conn/mth | 435
2023-24,LT_Residential,630,(A) 0 – 20 kW,,525.0,6.44,1.2,(A) 0 – 20 kW | Rs/conn/mth | 525 | 6.44 | 1.20
2023-24,LT_Residential,630,(B): >20 kW and ≤ 50 kW,,525.0,10.07,1.14,(B): >20 kW and ≤ 50 kW | Rs/kVA/mth | 525 | 10.07 | 1.14
2023-24,LT_Residential,630,(C): >50 kW,,525.0,12.16,1.14,(C): >50 kW | Rs/kVA/mth | 525 | 12.16 | 1.14
2023-24,LT_Residential,630,(A): 0-20 kW,,130.0,4.62,1.2,(A): 0-20 kW | Rs/kVA/mth | 130 | 4.62 | 1.20
2023-24,LT_Residential,630,(B): >20 kW and ≤ 40 kW,,160.0,6.36,1.14,(B): >20 kW and ≤ 40 kW | Rs/kVA/mth | 160 | 6.36 | 1.14
2023-24,LT_Residential,630,(C): >40 kW,,200.0,8.19,1.14,(C): >40 kW | Rs/kVA/mth | 200 | 8.19 | 1.14
2023-24,LT_Residential,630,(a) 0-5 HP,,725.0,151.0,,(a) 0-5 HP | Rs/HP/mth | 725 | 151
2023-24,LT_Residential,630,(b) Above 5 HP - 7.5 HP,,769.0,151.0,,(b) Above 5 HP - 7.5 HP | Rs/HP/mth | 769 | 151
2023-24,LT_Residential,630,(c) Above 7.5 HP,,847.0,151.0,,(c) Above 7.5 HP | Rs/HP/mth | 847 | 151
2023-24,LT_Residential,630,(a) 0-5 HP,,593.0,151.0,,(a) 0-5 HP | Rs/HP/mth | 593 | 151
2023-24,LT_Residential,630,(b) Above 5 HP - 7.5 HP,,635.0,151.0,,(b) Above 5 HP - 7.5 HP | Rs/HP/mth | 635 | 151
2023-24,LT_Residential,630,(c) Above 7.5 HP,,713.0,151.0,,(c) Above 7.5 HP | Rs/HP/mth | 713 | 151
2023-24,LT_Residential,630,LT IV(B): LT - Agriculture Metered Tariff - Pumpsets,,80.0,4.6,1.2,LT IV(B): LT - Agriculture Metered Tariff - Pumpsets | Rs/HP/mth | 80 | 4.60 | 1.20
2023-24,LT_Residential,630,LT IV(C): LT - Agriculture Metered – Others,,177.0,5.29,1.2,LT IV(C): LT - Agriculture Metered – Others | Rs/HP/mth | 177 | 5.29 | 1.20
2023-24,LT_Residential,630,(i): 0-20 kW,,595.0,5.86,1.2,(i): 0-20 kW | Rs/conn/mth | 595 | 5.86 | 1.20
2023-24,LT_Residential,630,(ii): Above 20 kW,,395.0,6.57,1.14,(ii): Above 20 kW | Rs/kVA/mth | 395 | 6.57 | 1.14
2023-24,LT_Residential,631,(A): Grampanchayat; A B & C Class Municipal Council,Rs/kW/mth,145.0,,,(A): Grampanchayat; A B & C Class Municipal Council | Rs/kW/mth | 145 | 6.78 | 1.20
2023-24,LT_Residential,631,(B): Municipal corporation Area,Rs/kW/mth,145.0,,,(B): Municipal corporation Area | Rs/kW/mth | 145 | 8.14 | 1.20
2023-24,LT_Residential,631,(i): ≤ 20 kW,Rs/conn/mth,455.0,,,(i): ≤ 20 kW | Rs/conn/mth | 455 | 4.81 | 1.20
2023-24,LT_Residential,631,(ii): >20 - ≤ 50 kW,Rs/kVA/mth,455.0,,,(ii): >20 - ≤ 50 kW | Rs/kVA/mth | 455 | 7.73 | 1.14
2023-24,LT_Residential,631,iii): >50 kW,Rs/kVA/mth,455.0,,,iii): >50 kW | Rs/kVA/mth | 455 | 8.04 | 1.14
2023-24,LT_Residential,631,LT VIII – Electric Vehicle Charging Station,Rs/kVA/mth,6.68,1.14,,LT VIII – Electric Vehicle Charging Station | Rs/kVA/mth | 6.68 | 1.14
2023-24,LT_Residential,631,HT I (A) HT - Industry,Rs/kVA/mth,560.0,7.27,,HT I (A) HT - Industry | Rs/kVA/mth | 560 | 7.27
2023-24,LT_Residential,631,HT I (B): HT - Industry (Seasonal),Rs/kVA/mth,560.0,7.56,,HT I (B): HT - Industry (Seasonal) | Rs/kVA/mth | 560 | 7.56
2023-24,LT_Residential,631,HT II: HT – Commercial,Rs/kVA/mth,560.0,8.83,,HT II: HT – Commercial | Rs/kVA/mth | 560 | 8.83
2023-24,LT_Residential,631,HT III : HT - Railways/Metro/Monorail Traction,Rs/kVA/mth,560.0,6.98,,HT III : HT - Railways/Metro/Monorail Traction | Rs/kVA/mth | 560 | 6.98
2023-24,LT_Residential,631,HT IV: HT - Public Water Works,Rs/kVA/mth,560.0,7.78,,HT IV: HT - Public Water Works | Rs/kVA/mth | 560 | 7.78
2023-24,LT_Residential,631,HT V(A): HT - Agriculture Pumpsets,Rs/kVA/mth,100.0,7.47,,HT V(A): HT - Agriculture Pumpsets | Rs/kVA/mth | 100 | 7.47
2023-24,LT_Residential,631,HT V(B): HT - Agriculture - Others,Rs/kVA/mth,100.0,7.41,,HT V(B): HT - Agriculture - Others | Rs/kVA/mth | 100 | 7.41
2023-24,LT_Residential,631,HT VI: HT - Group Housing Societies (Residential),Rs/kVA/mth,445.0,6.98,,HT VI: HT - Group Housing Societies (Residential) | Rs/kVA/mth | 445 | 6.98
2023-24,LT_Residential,631,HT VIII : HT - Public Services,Rs/kVA/mth,560.0,8.58,,HT VIII : HT - Public Services | Rs/kVA/mth | 560 | 8.58
2023-24,LT_Residential,631,HT IX: HT – Electric Vehicle Charging Station,Rs/kVA/mth,,7.83,,HT IX: HT – Electric Vehicle Charging Station | Rs/kVA/mth | 7.83
2023-24,LT_Residential,631,HT I (A) HT - Industry Sub-total,Rs/kVA/mth,560.0,7.27,0.6,HT I (A) HT - Industry Sub-total | Rs/kVA/mth | 560 | 7.27 | 0.60
2023-24,LT_Residential,632,HT IX: HT – Electric Vehicle Charging Station,0.60,,7.64,,HT IX: HT – Electric Vehicle Charging Station | Rs/kVA/mth | 7.64 | 0.60
2023-24,LT_Residential,632,LT I(A): LT - Residential-BPL,,35.0,1.42,,LT I(A): LT - Residential-BPL | Rs/conn/mth | 35 | 1.42
2023-24,LT_Residential,632,1-100 units,1.15,135.0,4.27,,1-100 units | Rs/conn/mth | 135 | 4.27 | 1.15
2023-24,LT_Residential,632,101-300 units,1.15,135.0,9.28,,101-300 units | Rs/conn/mth | 135 | 9.28 | 1.15
2023-24,LT_Residential,632,301-500 units,1.15,135.0,12.35,,301-500 units | Rs/conn/mth | 135 | 12.35 | 1.15
2023-24,LT_Residential,632,Above 500 units,1.15,135.0,13.8,,Above 500 units | Rs/conn/mth | 135 | 13.80 | 1.15
2023-24,LT_Residential,632,Three Phase Charges,,,440.0,,Three Phase Charges | Rs/conn/mth | 440
2023-24,LT_Residential,632,(A) 0 – 20 kW,1.15,530.0,6.35,,(A) 0 – 20 kW | Rs/conn/mth | 530 | 6.35 | 1.15
2023-24,LT_Residential,632,(B): >20 kW and ≤ 50 kW,1.09,530.0,9.94,,(B): >20 kW and ≤ 50 kW | Rs/kVA/mth | 530 | 9.94 | 1.09
2023-24,LT_Residential,632,(C): >50 kW,1.09,530.0,12.01,,(C): >50 kW | Rs/kVA/mth | 530 | 12.01 | 1.09
2023-24,LT_Residential,632,(A): 0-20 kW,1.15,130.0,4.61,,(A): 0-20 kW | Rs/kVA/mth | 130 | 4.61 | 1.15
2023-24,LT_Residential,632,(B): >20 kW and ≤ 40 kW,1.09,160.0,6.33,,(B): >20 kW and ≤ 40 kW | Rs/kVA/mth | 160 | 6.33 | 1.09
2023-24,LT_Residential,632,(C): >40 kW,1.09,200.0,8.13,,(C): >40 kW | Rs/kVA/mth | 200 | 8.13 | 1.09
2023-24,LT_Residential,632,(a) 0-5 HP,143,,739.0,,(a) 0-5 HP | Rs/HP/mth | 739 | 143
2023-24,LT_Residential,632,(b) Above 5 HP - 7.5 HP,143,,784.0,,(b) Above 5 HP - 7.5 HP | Rs/HP/mth | 784 | 143
2023-24,LT_Residential,632,(c) Above 7.5 HP,143,,862.0,,(c) Above 7.5 HP | Rs/HP/mth | 862 | 143
2023-24,LT_Residential,632,(a) 0-5 HP,143,,606.0,,(a) 0-5 HP | Rs/HP/mth | 606 | 143
2023-24,LT_Residential,632,(b) Above 5 HP - 7.5 HP,143,,648.0,,(b) Above 5 HP - 7.5 HP | Rs/HP/mth | 648 | 143
2023-24,LT_Residential,632,(c) Above 7.5 HP,143,,727.0,,(c) Above 7.5 HP | Rs/HP/mth | 727 | 143
2023-24,LT_Residential,632,LT IV(B): LT - Agriculture Metered Tariff - Pumpsets,1.15,80.0,4.62,,LT IV(B): LT - Agriculture Metered Tariff - Pumpsets | Rs/HP/mth | 80 | 4.62 | 1.15
2023-24,LT_Residential,632,LT IV(C): LT - Agriculture Metered – Others,1.15,180.0,5.23,,LT IV(C): LT - Agriculture Metered – Others | Rs/HP/mth | 180 | 5.23 | 1.15
2023-24,LT_Residential,632,(i): 0-20 kW,1.15,600.0,5.89,,(i): 0-20 kW | Rs/conn/mth | 600 | 5.89 | 1.15
2023-24,LT_Residential,632,(ii): Above 20 kW,1.09,400.0,6.58,,(ii): Above 20 kW | Rs/kVA/mth | 400 | 6.58 | 1.09
2023-24,LT_Residential,633,(A): Grampanchayat; A B & C Class Municipal Council,Rs/kW/mth,145.0,6.74,1.15,(A): Grampanchayat; A B & C Class Municipal Council | Rs/kW/mth | 145 | 6.74 | 1.15
2023-24,LT_Residential,633,(B): Municipal corporation Area,Rs/kW/mth,145.0,8.09,1.15,(B): Municipal corporation Area | Rs/kW/mth | 145 | 8.09 | 1.15
2023-24,LT_Residential,633,(i): ≤ 20 kW,Rs/conn/mth,460.0,4.85,1.15,(i): ≤ 20 kW | Rs/conn/mth | 460 | 4.85 | 1.15
2023-24,LT_Residential,633,(ii): >20 - ≤ 50 kW,Rs/kVA/mth,460.0,7.73,1.09,(ii): >20 - ≤ 50 kW | Rs/kVA/mth | 460 | 7.73 | 1.09
2023-24,LT_Residential,633,iii): >50 kW,Rs/kVA/mth,460.0,8.03,1.09,iii): >50 kW | Rs/kVA/mth | 460 | 8.03 | 1.09
2023-24,LT_Residential,633,LT VIII – Electric Vehicle Charging Station,Rs/kVA/mth,6.59,1.09,,LT VIII – Electric Vehicle Charging Station | Rs/kVA/mth | 6.59 | 1.09
2023-24,LT_Residential,633,HT I (A) HT - Industry,Rs/kVA/mth,565.0,7.11,,HT I (A) HT - Industry | Rs/kVA/mth | 565 | 7.11
2023-24,LT_Residential,633,HT I (B): HT - Industry (Seasonal),Rs/kVA/mth,565.0,7.4,,HT I (B): HT - Industry (Seasonal) | Rs/kVA/mth | 565 | 7.40
2023-24,LT_Residential,633,HT II: HT – Commercial,Rs/kVA/mth,565.0,8.72,,HT II: HT – Commercial | Rs/kVA/mth | 565 | 8.72
2023-24,LT_Residential,633,HT III : HT - Railways/Metro/Monorail Traction,Rs/kVA/mth,565.0,6.89,,HT III : HT - Railways/Metro/Monorail Traction | Rs/kVA/mth | 565 | 6.89
2023-24,LT_Residential,633,HT IV: HT - Public Water Works,Rs/kVA/mth,565.0,7.58,,HT IV: HT - Public Water Works | Rs/kVA/mth | 565 | 7.58
2023-24,LT_Residential,633,HT V(A): HT - Agriculture Pumpsets,Rs/kVA/mth,100.0,7.62,,HT V(A): HT - Agriculture Pumpsets | Rs/kVA/mth | 100 | 7.62
2023-24,LT_Residential,633,HT V(B): HT - Agriculture - Others,Rs/kVA/mth,100.0,7.32,,HT V(B): HT - Agriculture - Others | Rs/kVA/mth | 100 | 7.32
2023-24,LT_Residential,633,HT VI: HT - Group Housing Societies (Residential),Rs/kVA/mth,450.0,6.95,,HT VI: HT - Group Housing Societies (Residential) | Rs/kVA/mth | 450 | 6.95
2023-24,LT_Residential,633,HT VIII: HT - Public Services.,Rs/kVA/mth,565.0,8.4,,HT VIII: HT - Public Services. | Rs/kVA/mth | 565 | 8.40
2023-24,LT_Residential,633,HT IX: HT – Electric Vehicle Charging Station,Rs/kVA/mth,,7.73,,HT IX: HT – Electric Vehicle Charging Station | Rs/kVA/mth | 7.73
2023-24,LT_Residential,633,HT I (A) HT - Industry Sub-total,Rs/kVA/mth,565.0,7.11,0.57,HT I (A) HT - Industry Sub-total | Rs/kVA/mth | 565 | 7.11 | 0.57
2023-24,LT_Residential,634,HT IX: HT – Electric Vehicle Charging Station,,7.55,0.57,,HT IX: HT – Electric Vehicle Charging Station | Rs/kVA/mth | 7.55 | 0.57
2023-24,LT_Residential,634,1-100 units,,140.0,4.26,1.11,1-100 units | Rs/conn/mth | 140 | 4.26 | 1.11
2023-24,LT_Residential,634,101-300 units,,140.0,9.27,1.11,101-300 units | Rs/conn/mth | 140 | 9.27 | 1.11
2023-24,LT_Residential,634,301-500 units,,140.0,12.34,1.11,301-500 units | Rs/conn/mth | 140 | 12.34 | 1.11
2023-24,LT_Residential,634,Above 500 units,,140.0,13.78,1.11,Above 500 units | Rs/conn/mth | 140 | 13.78 | 1.11
2023-24,LT_Residential,634,Three Phase Charges,,,445.0,,Three Phase Charges | Rs/conn/mth | 445
2023-24,LT_Residential,634,(A) 0 – 20 kW,,535.0,6.35,1.11,(A) 0 – 20 kW | Rs/conn/mth | 535 | 6.35 | 1.11
2023-24,LT_Residential,634,(B): >20 kW and ≤ 50 kW,,535.0,9.93,1.05,(B): >20 kW and ≤ 50 kW | Rs/kVA/mth | 535 | 9.93 | 1.05
